TransactionId,CustomerId,BatchId,SubscriptionId,CurrencyCode,CountryCode,ProviderId,ProductId,ProductCategory,ChannelId,current_amount,current_value,IssuedDateLoan,IsDefaulted,LoanId,LoanApplicationId,PayBackId,InvestorId,prior_txn_count_all,prior_txn_active_days_all,prior_txn_recency_days_all,prior_txn_amount_mean_all,prior_txn_amount_std_all,prior_provider_nunique_all,prior_product_category_nunique_all,has_prior_txn,prior_txn_segment,prior_repayment_count,prior_default_count,prior_default_rate,repayment_history_segment,issue_month,issue_weekday,current_value_log
TransactionId_2096,CustomerId_79,BatchId_340,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-2000.0,2000.0,2019-03-03 05:35:23,0,LoanId_1495,LoanApplicationId_999,PayBackId_1669,InvestorId_1,144.0,33.0,1.0,5573.611111111111,10297.653925976363,4.0,4.0,1,high_txn_history,16.0,0.0,0.0,has_prior_repayment_history,3,Sunday,7.601402334583733
TransactionId_21,CustomerId_79,BatchId_525,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-2000.0,2000.0,2019-02-08 06:24:00,0,LoanId_1045,LoanApplicationId_1452,PayBackId_1351,InvestorId_1,102.0,18.0,1.0,3447.0588235294117,7050.8858495817585,3.0,3.0,1,high_txn_history,5.0,0.0,0.0,has_prior_repayment_history,2,Friday,7.601402334583733
TransactionId_2101,CustomerId_98,BatchId_1659,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-5000.0,5000.0,2019-03-12 17:10:22,0,LoanId_57,LoanApplicationId_947,PayBackId_174,InvestorId_1,58.0,31.0,0.0,4593.103448275862,3161.3267295338346,3.0,4.0,1,high_txn_history,8.0,0.0,0.0,has_prior_repayment_history,3,Tuesday,8.517393171418904
TransactionId_2103,CustomerId_89,BatchId_104,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-3000.0,3000.0,2019-01-15 14:06:54,0,LoanId_797,LoanApplicationId_889,PayBackId_2033,InvestorId_1,2.0,1.0,8.0,8598.0,7639.58166393946,2.0,2.0,1,low_txn_history,5.0,0.0,0.0,has_prior_repayment_history,1,Tuesday,8.006700845440367
TransactionId_2105,CustomerId_48,BatchId_1944,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-3500.0,3500.0,2018-12-14 20:01:02,0,LoanId_1600,LoanApplicationId_1304,PayBackId_365,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,1.0,0.0,0.0,has_prior_repayment_history,12,Friday,8.160803920954665
TransactionId_2107,CustomerId_86,BatchId_406,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-1000.0,1000.0,2019-02-28 10:14:15,0,LoanId_644,LoanApplicationId_338,PayBackId_1386,InvestorId_1,59.0,22.0,0.0,3559.322033898305,3536.856126077947,3.0,3.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Thursday,6.90875477931522
TransactionId_2108,CustomerId_297,BatchId_115,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-02-27 09:01:37,0,LoanId_194,LoanApplicationId_1207,PayBackId_1901,InvestorId_1,77.0,21.0,14.0,2124.051948051948,3052.0376277949817,2.0,3.0,1,high_txn_history,4.0,0.0,0.0,has_prior_repayment_history,2,Wednesday,6.90875477931522
TransactionId_2109,CustomerId_233,BatchId_584,SubscriptionId_5,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-5000.0,5000.0,2019-02-19 11:23:36,0,LoanId_819,LoanApplicationId_699,PayBackId_1276,InvestorId_2,30.0,24.0,4.0,17400.0,28935.54072833924,3.0,5.0,1,high_txn_history,21.0,0.0,0.0,has_prior_repayment_history,2,Tuesday,8.517393171418904
TransactionId_211,CustomerId_502,BatchId_2167,SubscriptionId_5,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,-70000.0,70000.0,2019-03-22 12:23:23,0,LoanId_393,LoanApplicationId_1301,PayBackId_2046,InvestorId_2,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,3,Friday,11.156264806643742
TransactionId_2113,CustomerId_390,BatchId_1323,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2018-11-28 11:46:12,0,LoanId_340,LoanApplicationId_102,PayBackId_350,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,3.0,0.0,0.0,has_prior_repayment_history,11,Wednesday,6.90875477931522
TransactionId_2115,CustomerId_233,BatchId_1672,SubscriptionId_4,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-515.0,515.0,2018-10-19 11:01:28,0,LoanId_368,,PayBackId_1267,InvestorId_3,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,10,Friday,6.246106765481563
TransactionId_2118,CustomerId_445,BatchId_1931,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1200.0,1200.0,2019-01-31 09:56:57,0,LoanId_266,LoanApplicationId_1136,PayBackId_979,InvestorId_1,5.0,4.0,2.0,795.4,269.8254991656645,3.0,2.0,1,medium_txn_history,2.0,0.0,0.0,has_prior_repayment_history,1,Thursday,7.0909098220799835
TransactionId_2119,CustomerId_419,BatchId_2085,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2018-12-03 17:57:17,0,LoanId_894,LoanApplicationId_503,PayBackId_1963,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,3.0,0.0,0.0,has_prior_repayment_history,12,Monday,6.90875477931522
TransactionId_2125,CustomerId_233,BatchId_1335,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_17,movies,ChannelId_1,-10000.0,10000.0,2018-11-13 15:48:36,0,LoanId_236,LoanApplicationId_142,PayBackId_1244,InvestorId_2,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,6.0,0.0,0.0,has_prior_repayment_history,11,Tuesday,9.210440366976517
TransactionId_2128,CustomerId_432,BatchId_381,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_6,tv,ChannelId_1,-30840.0,31766.0,2018-10-26 16:12:42,0,LoanId_386,LoanApplicationId_836,PayBackId_1262,InvestorId_2,1.0,1.0,0.0,2000.0,0.0,1.0,1.0,1,low_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,10,Friday,10.366183294098564
TransactionId_2129,CustomerId_424,BatchId_987,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1500.0,1500.0,2019-02-14 18:00:42,0,LoanId_1055,LoanApplicationId_963,PayBackId_1022,InvestorId_1,35.0,5.0,0.0,1828.5714285714287,2340.006464115183,3.0,2.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Thursday,7.313886831633462
TransactionId_213,CustomerId_89,BatchId_620,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,-1000.0,1000.0,2019-01-24 17:22:00,0,LoanId_403,LoanApplicationId_1311,PayBackId_1777,InvestorId_1,3.0,2.0,4.0,6065.333333333333,6958.793381997581,3.0,3.0,1,medium_txn_history,5.0,0.0,0.0,has_prior_repayment_history,1,Thursday,6.90875477931522
TransactionId_2138,CustomerId_287,BatchId_1613,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-9000.0,9000.0,2019-02-11 08:07:01,0,LoanId_1563,LoanApplicationId_662,PayBackId_1416,InvestorId_1,18.0,10.0,1.0,3972.222222222222,3127.07447484735,2.0,2.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Monday,9.105090961257085
TransactionId_2139,CustomerId_315,BatchId_2393,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,-1000.0,1000.0,2019-01-28 06:51:10,0,LoanId_1030,LoanApplicationId_1525,PayBackId_107,InvestorId_1,29.0,14.0,1.0,2258.6206896551726,2246.5079633859864,3.0,3.0,1,high_txn_history,8.0,0.0,0.0,has_prior_repayment_history,1,Monday,6.90875477931522
TransactionId_214,CustomerId_98,BatchId_881,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-02-03 07:00:04,0,LoanId_691,LoanApplicationId_140,PayBackId_723,InvestorId_1,36.0,19.0,0.0,4733.333333333333,3258.8341473600644,3.0,4.0,1,high_txn_history,1.0,0.0,0.0,has_prior_repayment_history,2,Sunday,6.90875477931522
TransactionId_2142,CustomerId_323,BatchId_961,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-10000.0,10000.0,2019-03-29 16:25:46,0,LoanId_757,LoanApplicationId_1505,PayBackId_2041,InvestorId_2,1.0,1.0,78.0,30000.0,0.0,1.0,1.0,1,low_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,3,Friday,9.210440366976517
TransactionId_2143,CustomerId_235,BatchId_910,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1500.0,1500.0,2019-02-11 21:13:54,0,LoanId_548,LoanApplicationId_1383,PayBackId_311,InvestorId_1,9.0,3.0,0.0,2900.0,2977.4149861918813,2.0,2.0,1,medium_txn_history,1.0,0.0,0.0,has_prior_repayment_history,2,Monday,7.313886831633462
TransactionId_2144,CustomerId_404,BatchId_460,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2018-12-15 05:08:24,0,LoanId_1567,LoanApplicationId_974,PayBackId_59,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,1.0,0.0,0.0,has_prior_repayment_history,12,Saturday,6.90875477931522
TransactionId_2145,CustomerId_193,BatchId_2148,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-3000.0,3000.0,2019-01-22 19:52:03,0,LoanId_1390,LoanApplicationId_1331,PayBackId_1764,InvestorId_1,9.0,8.0,1.0,8333.333333333334,9591.66304662544,4.0,2.0,1,medium_txn_history,10.0,0.0,0.0,has_prior_repayment_history,1,Tuesday,8.006700845440367
TransactionId_2146,CustomerId_346,BatchId_1185,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,-5500.0,5500.0,2019-03-07 21:15:44,0,LoanId_1041,LoanApplicationId_759,PayBackId_611,InvestorId_1,4.0,3.0,14.0,750.0,288.6751345948129,2.0,3.0,1,medium_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,3,Thursday,8.612685172875459
TransactionId_2148,CustomerId_263,BatchId_1021,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-3000.0,3000.0,2019-03-02 14:12:23,1,LoanId_728,LoanApplicationId_786,PayBackId_188,InvestorId_1,13.0,4.0,9.0,3461.5384615384614,5629.022778058145,2.0,3.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,3,Saturday,8.006700845440367
TransactionId_2150,CustomerId_281,BatchId_1370,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-2000.0,2000.0,2019-02-09 22:44:51,0,LoanId_1175,LoanApplicationId_1028,PayBackId_1808,InvestorId_1,3.0,2.0,15.0,1333.3333333333333,288.6751345948129,2.0,2.0,1,medium_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Saturday,7.601402334583733
TransactionId_2152,CustomerId_460,BatchId_1892,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-10000.0,10000.0,2019-01-08 14:28:59,1,LoanId_770,LoanApplicationId_103,PayBackId_1845,InvestorId_1,1.0,1.0,0.0,900.0,0.0,1.0,1.0,1,low_txn_history,1.0,0.0,0.0,has_prior_repayment_history,1,Tuesday,9.210440366976517
TransactionId_2153,CustomerId_233,BatchId_483,SubscriptionId_5,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-500.0,500.0,2019-03-14 09:55:27,0,LoanId_1350,LoanApplicationId_821,PayBackId_1225,InvestorId_2,56.0,37.0,2.0,13223.214285714286,26833.987885593073,3.0,6.0,1,high_txn_history,29.0,0.0,0.0,has_prior_repayment_history,3,Thursday,6.2166061010848646
TransactionId_2156,CustomerId_390,BatchId_2030,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1500.0,1500.0,2018-12-17 07:01:44,0,LoanId_1303,LoanApplicationId_344,PayBackId_1663,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,27.0,0.0,0.0,has_prior_repayment_history,12,Monday,7.313886831633462
TransactionId_2157,CustomerId_471,BatchId_365,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-500.0,500.0,2018-12-07 15:14:26,0,LoanId_244,LoanApplicationId_1473,PayBackId_198,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,12,Friday,6.2166061010848646
TransactionId_2158,CustomerId_297,BatchId_488,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,-5000.0,5750.0,2019-01-18 18:01:02,0,LoanId_1515,LoanApplicationId_300,PayBackId_764,InvestorId_1,67.0,16.0,0.0,2217.910447761194,3197.91245228273,2.0,3.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Friday,8.657129031713755
TransactionId_2159,CustomerId_278,BatchId_337,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-5000.0,5000.0,2019-02-03 05:54:32,0,LoanId_142,LoanApplicationId_567,PayBackId_72,InvestorId_1,14.0,4.0,14.0,1714.2857142857142,1437.3357526806553,3.0,2.0,1,high_txn_history,2.0,0.0,0.0,has_prior_repayment_history,2,Sunday,8.517393171418904
TransactionId_2161,CustomerId_404,BatchId_1637,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-500.0,500.0,2018-12-17 15:46:57,0,LoanId_23,LoanApplicationId_1397,PayBackId_1248,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,4.0,0.0,0.0,has_prior_repayment_history,12,Monday,6.2166061010848646
TransactionId_2163,CustomerId_310,BatchId_597,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_2,data_bundles,ChannelId_1,-500.0,500.0,2018-12-03 10:09:52,0,LoanId_1383,LoanApplicationId_127,PayBackId_427,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,1.0,0.0,0.0,has_prior_repayment_history,12,Monday,6.2166061010848646
TransactionId_2165,CustomerId_390,BatchId_553,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-1000.0,1000.0,2018-12-05 05:09:45,0,LoanId_328,LoanApplicationId_1398,PayBackId_1680,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,7.0,0.0,0.0,has_prior_repayment_history,12,Wednesday,6.90875477931522
TransactionId_2168,CustomerId_208,BatchId_1151,SubscriptionId_6,UGX,256,ProviderId_1,ProductId_18,retail,ChannelId_1,-192000.0,192000.0,2019-02-27 08:06:17,1,LoanId_830,LoanApplicationId_293,PayBackId_334,InvestorId_2,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,2,Wednesday,12.165255859329688
TransactionId_2172,CustomerId_348,BatchId_2440,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-5000.0,5000.0,2019-03-24 07:27:27,0,LoanId_11,LoanApplicationId_908,PayBackId_1877,InvestorId_1,51.0,24.0,2.0,7153.725490196079,6047.400089553961,3.0,4.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,3,Sunday,8.517393171418904
TransactionId_2174,CustomerId_315,BatchId_1756,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-02-14 11:52:26,0,LoanId_1223,LoanApplicationId_468,PayBackId_474,InvestorId_1,44.0,20.0,2.0,2477.2727272727275,2549.406099226599,3.0,3.0,1,high_txn_history,13.0,0.0,0.0,has_prior_repayment_history,2,Thursday,6.90875477931522
TransactionId_2178,CustomerId_393,BatchId_2216,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1000.0,1000.0,2018-12-08 06:24:19,0,LoanId_648,LoanApplicationId_1451,PayBackId_1189,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,1.0,0.0,0.0,has_prior_repayment_history,12,Saturday,6.90875477931522
TransactionId_2179,CustomerId_405,BatchId_284,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_8,data_bundles,ChannelId_1,-2000.0,2000.0,2018-12-31 18:25:42,0,LoanId_148,LoanApplicationId_1402,PayBackId_828,InvestorId_2,1.0,1.0,16.0,115000.0,0.0,1.0,1.0,1,low_txn_history,7.0,0.0,0.0,has_prior_repayment_history,12,Monday,7.601402334583733
TransactionId_2181,CustomerId_474,BatchId_1540,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-500.0,500.0,2018-10-25 10:36:26,0,LoanId_1522,LoanApplicationId_1247,PayBackId_317,InvestorId_2,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,10,Thursday,6.2166061010848646
TransactionId_2182,CustomerId_136,BatchId_1635,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-1700.0,1700.0,2018-12-10 15:40:18,0,LoanId_113,LoanApplicationId_1479,PayBackId_1714,InvestorId_1,1.0,1.0,0.0,2000.0,0.0,1.0,1.0,1,low_txn_history,3.0,0.0,0.0,has_prior_repayment_history,12,Monday,7.438971592395862
TransactionId_2183,CustomerId_402,BatchId_1237,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2019-02-12 11:13:59,0,LoanId_223,LoanApplicationId_1167,PayBackId_1671,InvestorId_1,16.0,9.0,4.0,7225.0,6292.694176582872,3.0,3.0,1,high_txn_history,5.0,0.0,0.0,has_prior_repayment_history,2,Tuesday,7.601402334583733
TransactionId_2184,CustomerId_342,BatchId_1627,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-500.0,500.0,2019-02-04 21:03:17,0,LoanId_625,LoanApplicationId_1313,PayBackId_657,InvestorId_1,6.0,4.0,1.0,1340.0,362.2154055254967,2.0,2.0,1,medium_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Monday,6.2166061010848646
TransactionId_2187,CustomerId_310,BatchId_1755,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-625.0,625.0,2019-02-06 14:41:33,0,LoanId_154,LoanApplicationId_606,PayBackId_1419,InvestorId_1,58.0,14.0,2.0,7619.913793103448,14371.83210711999,2.0,3.0,1,high_txn_history,21.0,0.0,0.0,has_prior_repayment_history,2,Wednesday,6.439350371100098
TransactionId_2188,CustomerId_336,BatchId_2302,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,-10000.0,11200.0,2019-02-08 11:08:36,0,LoanId_1190,LoanApplicationId_457,PayBackId_1904,InvestorId_1,7.0,5.0,0.0,2857.1428571428573,2035.4009783964295,3.0,3.0,1,medium_txn_history,4.0,0.0,0.0,has_prior_repayment_history,2,Friday,9.32375833901174
TransactionId_219,CustomerId_381,BatchId_1824,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-01-28 07:20:10,0,LoanId_1016,LoanApplicationId_1281,PayBackId_1514,InvestorId_1,30.0,8.0,0.0,2070.9,3485.7825752718663,2.0,3.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Monday,6.90875477931522
TransactionId_2191,CustomerId_425,BatchId_2464,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_13,tv,ChannelId_1,-11000.0,11000.0,2018-11-16 15:23:05,0,LoanId_1123,LoanApplicationId_39,PayBackId_1713,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,11,Friday,9.305741456739435
TransactionId_2192,CustomerId_398,BatchId_1032,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-7000.0,7000.0,2019-02-11 20:06:28,0,LoanId_1032,LoanApplicationId_645,PayBackId_779,InvestorId_1,46.0,24.0,0.0,6815.217391304348,10999.51448203873,4.0,5.0,1,high_txn_history,15.0,0.0,0.0,has_prior_repayment_history,2,Monday,8.853808274977197
TransactionId_2195,CustomerId_407,BatchId_2466,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-12000.0,12000.0,2018-12-09 19:17:28,0,LoanId_1369,LoanApplicationId_1458,PayBackId_1104,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,12,Sunday,9.392745258631441
TransactionId_2197,CustomerId_402,BatchId_1594,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-500.0,500.0,2019-02-03 18:24:32,0,LoanId_967,LoanApplicationId_1406,PayBackId_675,InvestorId_1,13.0,8.0,5.0,6969.2307692307695,6908.7365723148705,3.0,3.0,1,high_txn_history,1.0,0.0,0.0,has_prior_repayment_history,2,Sunday,6.2166061010848646
TransactionId_2198,CustomerId_243,BatchId_223,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,-10000.0,11200.0,2018-12-02 11:58:13,0,LoanId_1571,LoanApplicationId_1287,PayBackId_1661,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,12,Sunday,9.32375833901174
TransactionId_2199,CustomerId_114,BatchId_1207,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_1,airtime,ChannelId_1,-4000.0,4000.0,2018-11-24 21:20:49,0,LoanId_511,LoanApplicationId_375,PayBackId_411,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,11,Saturday,8.294299608857235
TransactionId_22,CustomerId_79,BatchId_1326,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2500.0,2500.0,2019-01-28 08:37:11,0,LoanId_730,LoanApplicationId_1022,PayBackId_1496,InvestorId_1,41.0,10.0,0.0,3956.0975609756097,6988.85000484657,2.0,3.0,1,high_txn_history,1.0,0.0,0.0,has_prior_repayment_history,1,Monday,7.824445930877619
TransactionId_220,CustomerId_399,BatchId_1094,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2019-01-15 15:33:04,0,LoanId_366,LoanApplicationId_214,PayBackId_2000,InvestorId_2,12.0,6.0,1.0,26166.666666666668,34242.00857886627,3.0,4.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Tuesday,7.601402334583733
TransactionId_2200,CustomerId_261,BatchId_1055,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-2000.0,2000.0,2018-12-28 11:30:08,0,LoanId_847,LoanApplicationId_626,PayBackId_1637,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,5.0,0.0,0.0,has_prior_repayment_history,12,Friday,7.601402334583733
TransactionId_2201,CustomerId_310,BatchId_709,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_2,data_bundles,ChannelId_1,-1750.0,1750.0,2019-01-22 06:04:00,0,LoanId_1499,LoanApplicationId_328,PayBackId_222,InvestorId_1,54.0,11.0,2.0,7237.12962962963,14432.703213171217,2.0,3.0,1,high_txn_history,17.0,0.0,0.0,has_prior_repayment_history,1,Tuesday,7.467942332285852
TransactionId_2202,CustomerId_440,BatchId_1653,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2019-01-18 17:12:46,0,LoanId_1084,LoanApplicationId_1285,PayBackId_242,InvestorId_1,1.0,1.0,16.0,500.0,0.0,1.0,1.0,1,low_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,1,Friday,7.601402334583733
TransactionId_2204,CustomerId_390,BatchId_1644,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_7,airtime,ChannelId_1,-1000.0,1000.0,2019-01-22 05:11:34,0,LoanId_1117,LoanApplicationId_1318,PayBackId_1594,InvestorId_1,9.0,6.0,4.0,4891.111111111111,4080.6123144830985,3.0,3.0,1,medium_txn_history,49.0,0.0,0.0,has_prior_repayment_history,1,Tuesday,6.90875477931522
TransactionId_2206,CustomerId_57,BatchId_540,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-14000.0,14000.0,2018-12-24 09:13:55,0,LoanId_1510,LoanApplicationId_879,PayBackId_305,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,4.0,0.0,0.0,has_prior_repayment_history,12,Monday,9.546884034617925
TransactionId_2208,CustomerId_397,BatchId_201,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-5000.0,5000.0,2019-02-13 17:21:25,1,LoanId_983,LoanApplicationId_919,PayBackId_906,InvestorId_1,12.0,6.0,0.0,6762.5,3579.431455616177,2.0,2.0,1,high_txn_history,0.0,0.0,0.0,cold_start_no_known_repayment,2,Wednesday,8.517393171418904
TransactionId_221,CustomerId_461,BatchId_1882,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_4,data_bundles,ChannelId_1,-5000.0,5000.0,2018-12-11 15:00:26,0,LoanId_56,LoanApplicationId_515,PayBackId_1936,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,12,Tuesday,8.517393171418904
TransactionId_2210,CustomerId_247,BatchId_2004,SubscriptionId_1,UGX,256,ProviderId_1,ProductId_15,utility_bill,ChannelId_1,-40000.0,43200.0,2019-01-26 16:57:45,0,LoanId_752,LoanApplicationId_494,PayBackId_782,InvestorId_2,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,1,Saturday,10.673618922112436
TransactionId_2211,CustomerId_358,BatchId_1417,SubscriptionId_7,UGX,256,ProviderId_1,ProductId_3,airtime,ChannelId_1,-2000.0,2000.0,2018-12-17 05:44:52,0,LoanId_66,LoanApplicationId_991,PayBackId_386,InvestorId_1,0.0,0.0,9999.0,0.0,0.0,0.0,0.0,0,no_prior_txn,0.0,0.0,0.0,cold_start_no_known_repayment,12,Monday,7.601402334583733
