category,method,dynamic_spec,max_lag,control_spec,coefficient_type,coef,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,endogenous_vars,instruments,controls_requested,controls_used,fixed_effects,cluster,first_stage_diagnostics,first_stage_coef,first_stage_se,first_stage_t,first_stage_t2
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,log_price_lag1,2.0735615711913664,0.0688154372592248,30.132215296116584,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0963029787,""partial.rsquared"":0.0963029787,""shea.rsquared"":0.1310204068,""f.stat"":10909.1533318739,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.0897149455,""partial.rsquared"":0.0897149455,""shea.rsquared"":0.1220573737,""f.stat"":5741.1485186891,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,A_none,cumulative_sum,0.1330826560190314,0.1161356347462265,1.145924386686624,0.2518264398002654,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0963029787,""partial.rsquared"":0.0963029787,""shea.rsquared"":0.1310204068,""f.stat"":10909.1533318739,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.0897149455,""partial.rsquared"":0.0897149455,""shea.rsquared"":0.1220573737,""f.stat"":5741.1485186891,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price,-1.928141423982502,0.0512113122142733,-37.65069357947639,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0963999418,""partial.rsquared"":0.0963311425,""shea.rsquared"":0.1310288629,""f.stat"":10909.8795994244,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.0898107595,""partial.rsquared"":0.0897414641,""shea.rsquared"":0.1220656341,""f.stat"":5740.4929234844,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price_lag1,2.091813714176988,0.0698462092586521,29.948851002502565,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0963999418,""partial.rsquared"":0.0963311425,""shea.rsquared"":0.1310288629,""f.stat"":10909.8795994244,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.0898107595,""partial.rsquared"":0.0897414641,""shea.rsquared"":0.1220656341,""f.stat"":5740.4929234844,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,cumulative_sum,0.1636722901944858,0.1180236946614871,1.3867748392721213,0.1655104316222646,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0963999418,""partial.rsquared"":0.0963311425,""shea.rsquared"":0.1310288629,""f.stat"":10909.8795994244,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.0898107595,""partial.rsquared"":0.0897414641,""shea.rsquared"":0.1220656341,""f.stat"":5740.4929234844,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price,-0.783073717101162,0.0548214668403443,-14.284070861906985,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1794172778,""partial.rsquared"":0.0893176997,""shea.rsquared"":0.1178154693,""f.stat"":8533.5382654022,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1026831562,""partial.rsquared"":0.0912760006,""shea.rsquared"":0.1203985872,""f.stat"":6508.0397926609,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,log_price_lag1,1.3595468313756778,0.055602702450251,24.45109268910256,0.0,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1794172778,""partial.rsquared"":0.0893176997,""shea.rsquared"":0.1178154693,""f.stat"":8533.5382654022,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1026831562,""partial.rsquared"":0.0912760006,""shea.rsquared"":0.1203985872,""f.stat"":6508.0397926609,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,C_plus_deal,cumulative_sum,0.5764731142745158,0.1060288906205745,5.436943750901163,5.4202239807565895e-08,5981593,36386,388,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1794172778,""partial.rsquared"":0.0893176997,""shea.rsquared"":0.1178154693,""f.stat"":8533.5382654022,""f.pval"":0.0,""f.dist"":""chi2(2)""},{""index"":""log_price_lag1"",""rsquared"":0.1026831562,""partial.rsquared"":0.0912760006,""shea.rsquared"":0.1203985872,""f.stat"":6508.0397926609,""f.pval"":0.0,""f.dist"":""chi2(2)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price,-2.0464919898279907,0.0451414982500002,-45.33504799717139,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1004943243,""partial.rsquared"":0.1004943243,""shea.rsquared"":0.1372351452,""f.stat"":13642.6281320571,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0993643092,""partial.rsquared"":0.0993643092,""shea.rsquared"":0.1351694542,""f.stat"":11978.6180070284,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0931364009,""partial.rsquared"":0.0931364009,""shea.rsquared"":0.1293881854,""f.stat"":11090.6067519203,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag1,0.8226153619110083,0.0248913871216264,33.048192850461696,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1004943243,""partial.rsquared"":0.1004943243,""shea.rsquared"":0.1372351452,""f.stat"":13642.6281320571,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0993643092,""partial.rsquared"":0.0993643092,""shea.rsquared"":0.1351694542,""f.stat"":11978.6180070284,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0931364009,""partial.rsquared"":0.0931364009,""shea.rsquared"":0.1293881854,""f.stat"":11090.6067519203,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,log_price_lag2,1.623422169046446,0.0607913733354687,26.704811554228545,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1004943243,""partial.rsquared"":0.1004943243,""shea.rsquared"":0.1372351452,""f.stat"":13642.6281320571,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0993643092,""partial.rsquared"":0.0993643092,""shea.rsquared"":0.1351694542,""f.stat"":11978.6180070284,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0931364009,""partial.rsquared"":0.0931364009,""shea.rsquared"":0.1293881854,""f.stat"":11090.6067519203,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,A_none,cumulative_sum,0.3995455411294633,0.1229686691284088,3.249165368393486,0.0011574416975521,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1004943243,""partial.rsquared"":0.1004943243,""shea.rsquared"":0.1372351452,""f.stat"":13642.6281320571,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0993643092,""partial.rsquared"":0.0993643092,""shea.rsquared"":0.1351694542,""f.stat"":11978.6180070284,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0931364009,""partial.rsquared"":0.0931364009,""shea.rsquared"":0.1293881854,""f.stat"":11090.6067519203,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price,-2.035896919529734,0.0458932607139265,-44.36156611796231,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1005910084,""partial.rsquared"":0.1005218424,""shea.rsquared"":0.1372423139,""f.stat"":13643.2610766876,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0994601068,""partial.rsquared"":0.0993903967,""shea.rsquared"":0.1351704188,""f.stat"":11979.0110199173,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0932281145,""partial.rsquared"":0.0931622649,""shea.rsquared"":0.1293957042,""f.stat"":11088.9986331301,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag1,0.8288011882762132,0.0252097591669185,32.8762041235128,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1005910084,""partial.rsquared"":0.1005218424,""shea.rsquared"":0.1372423139,""f.stat"":13643.2610766876,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0994601068,""partial.rsquared"":0.0993903967,""shea.rsquared"":0.1351704188,""f.stat"":11979.0110199173,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0932281145,""partial.rsquared"":0.0931622649,""shea.rsquared"":0.1293957042,""f.stat"":11088.9986331301,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price_lag2,1.6395703359428575,0.06166577093043,26.5880132722671,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1005910084,""partial.rsquared"":0.1005218424,""shea.rsquared"":0.1372423139,""f.stat"":13643.2610766876,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0994601068,""partial.rsquared"":0.0993903967,""shea.rsquared"":0.1351704188,""f.stat"":11979.0110199173,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0932281145,""partial.rsquared"":0.0931622649,""shea.rsquared"":0.1293957042,""f.stat"":11088.9986331301,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,cumulative_sum,0.432474604689337,0.1250207346660434,3.4592230308401826,0.0005417361179302,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1005910084,""partial.rsquared"":0.1005218424,""shea.rsquared"":0.1372423139,""f.stat"":13643.2610766876,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.0994601068,""partial.rsquared"":0.0993903967,""shea.rsquared"":0.1351704188,""f.stat"":11979.0110199173,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0932281145,""partial.rsquared"":0.0931622649,""shea.rsquared"":0.1293957042,""f.stat"":11088.9986331301,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price,-0.8673205865499791,0.0500651265784031,-17.323846873566485,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1814024126,""partial.rsquared"":0.0911781526,""shea.rsquared"":0.1231194453,""f.stat"":9224.8014550789,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1103957277,""partial.rsquared"":0.0992442529,""shea.rsquared"":0.1356768109,""f.stat"":11676.9297120742,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0940970429,""partial.rsquared"":0.0938670017,""shea.rsquared"":0.1258695611,""f.stat"":10878.7373886949,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag1,0.8159744112802256,0.0221463355298174,36.84466941185869,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1814024126,""partial.rsquared"":0.0911781526,""shea.rsquared"":0.1231194453,""f.stat"":9224.8014550789,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1103957277,""partial.rsquared"":0.0992442529,""shea.rsquared"":0.1356768109,""f.stat"":11676.9297120742,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0940970429,""partial.rsquared"":0.0938670017,""shea.rsquared"":0.1258695611,""f.stat"":10878.7373886949,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,log_price_lag2,0.746639749961695,0.0502792153218927,14.849868781396632,0.0,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1814024126,""partial.rsquared"":0.0911781526,""shea.rsquared"":0.1231194453,""f.stat"":9224.8014550789,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1103957277,""partial.rsquared"":0.0992442529,""shea.rsquared"":0.1356768109,""f.stat"":11676.9297120742,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0940970429,""partial.rsquared"":0.0938670017,""shea.rsquared"":0.1258695611,""f.stat"":10878.7373886949,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
bottled_juices,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,C_plus_deal,cumulative_sum,0.6952935746919415,0.1123782221837116,6.187084660898993,6.12870643124097e-10,5852345,36275,384,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.1814024126,""partial.rsquared"":0.0911781526,""shea.rsquared"":0.1231194453,""f.stat"":9224.8014550789,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag1"",""rsquared"":0.1103957277,""partial.rsquared"":0.0992442529,""shea.rsquared"":0.1356768109,""f.stat"":11676.9297120742,""f.pval"":0.0,""f.dist"":""chi2(3)""},{""index"":""log_price_lag2"",""rsquared"":0.0940970429,""partial.rsquared"":0.0938670017,""shea.rsquared"":0.1258695611,""f.stat"":10878.7373886949,""f.pval"":0.0,""f.dist"":""chi2(3)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,A_none,log_price,-1.497788503874099,0.060304890954792,-24.836932463685656,0.0,13150237,78134,388,log_price,log_cost,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0478671912,""partial.rsquared"":0.0478671912,""shea.rsquared"":0.0478671912,""f.stat"":877.1928898018,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,A_none,cumulative_sum,-1.497788503874099,0.060304890954792,-24.836932463685656,0.0,13150237,78134,388,log_price,log_cost,none,none,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0478671912,""partial.rsquared"":0.0478671912,""shea.rsquared"":0.0478671912,""f.stat"":877.1928898018,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,B_ccount_only,log_price,-1.6209896691870245,0.061465682474982,-26.372271549198256,0.0,13150237,78134,388,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0482124454,""partial.rsquared"":0.0476388581,""shea.rsquared"":0.0476388581,""f.stat"":871.2365205331,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,B_ccount_only,cumulative_sum,-1.6209896691870245,0.061465682474982,-26.372271549198256,0.0,13150237,78134,388,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{""index"":""log_price"",""rsquared"":0.0482124454,""partial.rsquared"":0.0476388581,""shea.rsquared"":0.0476388581,""f.stat"":871.2365205331,""f.pval"":0.0,""f.dist"":""chi2(1)""}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,C_plus_deal,log_price,-0.5070083168567614,0.0472778672900819,-10.724009899725791,0.0,13150237,78134,388,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,,0.0900320116827173,0.0034916453990598,25.78498140359784,664.865265983886
cookies,dynamic_FE_IV_distributed_lag,DL0_current_only,0,C_plus_deal,cumulative_sum,-0.5070083168567614,0.0472778672900819,-10.724009899725791,0.0,13150237,78134,388,log_price,log_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,store_upc_id + week,store_upc_id,,0.0900320116827173,0.0034916453990598,25.78498140359784,664.865265983886
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price,-2.4715565782679083,0.0329705017306428,-74.96266203225044,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.055602345651184604, 'coef_vector': [0.2067411514463914, -0.10696591794862989]}, {'endog': 'D1', 'r2_on_instruments': 0.05131683394596709, 'coef_vector': [-0.07088624390606231, 0.17359782310324642]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,log_price_lag1,1.0570173025991876,0.0334181082008053,31.630076012911893,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.055602345651184604, 'coef_vector': [0.2067411514463914, -0.10696591794862989]}, {'endog': 'D1', 'r2_on_instruments': 0.05131683394596709, 'coef_vector': [-0.07088624390606231, 0.17359782310324642]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL1_current_lag1,1,B_ccount_only,cumulative_sum,-1.4145392756687207,0.0626726046921437,-22.57029658520064,0.0,12851279,78134,385,log_price + log_price_lag1,log_cost + log_cost_lag1,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.055602345651184604, 'coef_vector': [0.2067411514463914, -0.10696591794862989]}, {'endog': 'D1', 'r2_on_instruments': 0.05131683394596709, 'coef_vector': [-0.07088624390606231, 0.17359782310324642]}]",,,,
cookies,dynamic_FE_IV_distributed_lag,DL2_current_lag1_lag2,2,B_ccount_only,log_price,-2.4502081697992386,0.032406057090505,-75.60957394342022,0.0,12560085,77926,382,log_price + log_price_lag1 + log_price_lag2,log_cost + log_cost_lag1 + log_cost_lag2,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,store_upc_id + week,store_upc_id,"[{'endog': 'D0', 'r2_on_instruments': 0.058614232542479994, 'coef_vector': [0.206182682640515, -0.047047879787093495, -0.06456866284848449]}, {'endog': 'D1', 'r2_on_instruments': 0.05943160279712034, 'coef_vector': [-0.07101473341984699, 0.2720898838767748, -0.10705051354101494]}, {'endog': 'D2', 'r2_on_instruments': 0.05484706559583574, 'coef_vector': [-0.06710568227947324, -0.00888983228276237, 0.17340844718522572]}]",,,,
